RowID,Diameter(cm),Height(cm),Date,Location,Species,Browsed,Coordinates,Notes,CanopyScore,Browsed_raw,Browsed_norm,height_cm,diam_cm,canopy_score,LifeStage,Species_code,oak_group,Site,height_class,Lat,Lon
927,15,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° ?' 1.8'', W ?° ?' 6.95""",16th 10m,Canopy Score: 7,Unknown,Unknown,,15.0,,Mature,NAN,unknown,Nature Park,,,
928,17,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,Unknown,,17.0,,Mature,NAN,unknown,Nature Park,,,
929,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,17th 10m,|,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
930,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,18th 10m,↓,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
931,14,,2024-11-24 00:00:00,W2 Hillside,,Unknown,?,19th 10m,Canopy Score: 6,Unknown,Unknown,,14.0,,Mature,NAN,unknown,Nature Park,,,
932,5.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,5.5,,Juvenile,NAN,unknown,Nature Park,,,
933,11,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,11.0,,Mature,NAN,unknown,Nature Park,,,
934,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,9.0,,Mature,NAN,unknown,Nature Park,,,
935,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,8.0,,Juvenile,NAN,unknown,Nature Park,,,
936,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,Unknown,,9.0,,Mature,NAN,unknown,Nature Park,,,
937,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,20th 10m,|,Unknown,Unknown,,9.0,,Mature,NAN,unknown,Nature Park,,,
938,17,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,17.0,,Mature,NAN,unknown,Nature Park,,,
939,18,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,18.0,,Mature,NAN,unknown,Nature Park,,,
940,6*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
941,15*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
942,12*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,21st 10m,↓,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
943,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,?,22nd 10m,Canopy Score: 6,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
944,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,23rd 10m,|,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
945,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,24th 10m,↓,Unknown,Unknown,,,,Unknown,NAN,unknown,Nature Park,,,
