RowID,Diameter(cm),Height(cm),Date,Location,Species,Browsed,Coordinates,Notes,CanopyScore,Browsed_raw,Browsed_norm,height_cm,diam_cm,canopy_score,LifeStage,Species_code,oak_group,Site,browsed_bin,Date_parsed,height_class,coord_lat,coord_lon
872,57,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,57.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
873,79,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,79.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
874,30,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,30.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
875,63,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,63.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
876,69,,2024-10-29 00:00:00,,R,Unknown,Unknown,,,Unknown,,,69.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
877,81,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,"""other W4 transect""",,Unknown,,,81.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
878,67,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,,,67.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
879,57,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,,,57.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
880,67,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,,,67.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
881,31,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,10.13265306122449,,Unknown,,,31.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
882,54,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,,,54.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
883,51,,2024-10-29 00:00:00,W4,R,Unknown,Unknown,,,Unknown,,,51.0,,Adult,R,red_oak,Nature Park,,2024-10-29,,,
884,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° 37' 57.85'', W ?° 53' 0.85""",1st 10m,Canopy Score: 8,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
885,5 (cut down),,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
886,16,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,16.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
887,,,2024 11-24 00:00:00,W2 Hillside,,Unknown,Unknown,2nd 10m,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
888,3,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,3rd 10m,|,Unknown,,,3.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
889,1.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,1.5,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
890,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,↓,Unknown,,,8.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
891,10,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° ?' 59.0', W ?° ?' 2.3""",4th 10m,Canopy Score: 8,Unknown,,,10.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
892,1,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,1.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
893,10,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,10.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
894,7,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,7.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
895,7,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,7.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
896,3.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,5th 10m,|,Unknown,,,3.5,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
897,7,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,7.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
898,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,8.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
899,3.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,3.5,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
900,1.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,1.5,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
901,3,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,6th 10m,|,Unknown,,,3.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
902,10,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,10.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
903,12,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,12.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
904,6,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,↓,Unknown,,,6.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
905,14,,2024-11-24 00:00:00,W2 Hillside,,Unknown,?,7th 10m,Canopy Score: 7.5,Unknown,,,14.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
906,12,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,12.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
907,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,8.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
908,18,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,18.0,,Adult,NAN,non-oak,Nature Park,,2024-11-24,,,
909,16,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,8th 10m,|,Unknown,,,16.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
910,14,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,14.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
911,12,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,12.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
912,16,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,9th 10m,|,Unknown,,,16.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
913,11,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,↓,Unknown,,,11.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
914,14,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° ?' 59.95'', W ?° ?' 3.8""",10th 10m,Canopy Score: 7 ,Unknown,,,14.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
915,11,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,11.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
916,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
917,10,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,10.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
918,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,8.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
919,12,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,12.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
920,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
921,13,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,13.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
922,,,2024 11-24 00:00:00,W2 Hillside,,Unknown,Unknown,11th 10m,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
923,18,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,12th 10m,↓,Unknown,,,18.0,,Adult,NAN,non-oak,Nature Park,,2024-11-24,,,
924,12,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° ?' 0.65'', W ?° ?' 5.45""",13th 10m,Canopy Score: 7,Unknown,,,12.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
925,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,14th 10m,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
926,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,15th10m,↓,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
927,15,,2024-11-24 00:00:00,W2 Hillside,,Unknown,"N ?° ?' 1.8'', W ?° ?' 6.95""",16th 10m,Canopy Score: 7,Unknown,,,15.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
928,17,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,17.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
929,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,17th 10m,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
930,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,18th 10m,↓,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
931,14,,2024-11-24 00:00:00,W2 Hillside,,Unknown,?,19th 10m,Canopy Score: 6,Unknown,,,14.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
932,5.5,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,5.5,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
933,11,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,11.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
934,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
935,8,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,8.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
936,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
937,9,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,20th 10m,|,Unknown,,,9.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
938,17,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,17.0,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
939,18,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,18.0,,Adult,NAN,non-oak,Nature Park,,2024-11-24,,,
940,6*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,|,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
941,15*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,↓,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
942,12*,,2024-11-24 00:00:00,W2 Hillside,,Unknown,Unknown,21st 10m,↓,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
943,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,?,22nd 10m,Canopy Score: 6,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
944,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,23rd 10m,|,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
945,,,2024-11-24 00:00:00,W2 Hillside,,Unknown,,24th 10m,↓,Unknown,,,,,Unknown,NAN,non-oak,Nature Park,,2024-11-24,,,
